name,country_codes,countries
KRESTON TRADING CORP.,RUS,Russia
LENDEX ENTERPRISES INC.,RUS,Russia
Butler Capital Limited,RUS,Russia
FAIRLEE ASSETS INC.,RUS,Russia
FELDMAN FINANCE CORP.,RUS,Russia
NOSTER SERVICES LTD.,RUS,Russia
DELCO SERVICES LTD.,RUS,Russia
TAU Investment Group Ltd.,RUS,Russia
Laval Communications Ltd.,RUS,Russia
BELEZA INDUSTRY LTD.,RUS,Russia
CASSERT ENTERPRISES LTD.,RUS,Russia
VECTOR CREATIONS LIMITED,RUS,Russia
KORNOVEN PROJECTS GROUP LTD.,RUS,Russia
Willcom Corp.,RUS,Russia
FV Holdings LTD,RUS,Russia
KEMITRON ALLIANCE INC.,RUS,Russia
HOLDENBY PACIFIC LIMITED,RUS,Russia
Telesmart Invest Management Inc.,RUS,Russia
BERLINET COMMERCIAL LTD.,RUS,Russia
EYWA TG GROUP LTD.,RUS,Russia
Global Financial International Group Ltd.,RUS,Russia
LEDWARD MANAGEMENT LIMITED,RUS,Russia
UFG ASSET DEVELOPMENT LTD.,RUS,Russia
TERASTONE HOLDINGS LTD.,RUS,Russia
Dornton Limited,RUS,Russia
FLEXA DESIGN INC.,RUS,Russia
AMADEA MARKETING INC.,RUS,Russia
RONDESA LTD,RUS,Russia
HARTOP CORPORATION,RUS,Russia
ADVENT INVESTING CORP.,RUS,Russia
SARVENT VENTURES INC.,RUS,Russia
Morris St. Advisors Limited,RUS,Russia
HALFORD AND CLEEVE WINES AND SPIRITS LTD.,RUS,Russia
CLEVEDON MANAGEMENT LTD.,RUS,Russia
"United Forex Trading, Corp.",RUS,Russia
EDWARD INTERNATIONAL INC.,RUS,Russia
DEMPSEY TRADING LIMITED,RUS,Russia
MASELLI & HAKE GROUP INC.,RUS,Russia
ADRIAN INVESTMENTS LIMITED,RUS,Russia
KRESTEN COMMERCE INC.,RUS,Russia
Sullivan Solutions Inc.,RUS,Russia
COLORA CONSULT LTD.,RUS,Russia
ROLAND SELECT LTD.,RUS,Russia
"DPV FRUITS INTERNATIONAL, INC.",RUS,Russia
KREFELD IMPEX GMBH,RUS,Russia
DENTOR CONSULTING CORPORATION,RUS,Russia
CHARLES TRADING LIMITED,RUS,Russia
STAPORT CORPORATION,RUS,Russia
FINTRADE LTD. CORPORATION,RUS,Russia
SKYLINE TRADING LTD.,RUS,Russia
P. RACER GMBH,RUS,Russia
AIDA CORPORATION,RUS,Russia
TUVAR TRADING S.A.,RUS,Russia
HAZELTOWN INVESTMENTS LIMITED,RUS,Russia
DIASOFT CORPORATION,RUS,Russia
ARCHER ENTERPRISES INC.,RUS,Russia
FOGRA TRADING LIMITED,RUS,Russia
TOTTENHAM HOLDINGS INC.,RUS,Russia
BURWOOD HOLDINGS S.A.,RUS,Russia
RANICE OVERSEAS INCORPORATED,RUS,Russia
RESTON MANAGEMENT CORPORATION,RUS,Russia
ASTEN INVESTMENTS LIMITED,RUS,Russia
ENSOR PROPERTIES INC.,RUS,Russia
FRINTON INDUSTRIES LTD.,RUS,Russia
GINNETT ENTERPRISES INC.,RUS,Russia
ELBOGEN INC.,RUS,Russia
TARKENTON INTERNATIONAL INC.,RUS,Russia
GASTON TRADING CORPORATION,RUS,Russia
ZOMMER GROUP S.A.,RUS,Russia
LIDDING CORPORATION,RUS,Russia
MORTIMER TRADERS INC.,RUS,Russia
PETERSON GROUP INC.,RUS,Russia
CHANDLER INTERNATIONAL INC.,RUS,Russia
CHELWOOD INTERNATIONAL LTD.,RUS,Russia
FERRANTI TRADING LIMITED,RUS,Russia
HALEFIELD INTERNATIONAL LTD.,RUS,Russia
HOLMSIDE INTERNATIONAL LTD.,RUS,Russia
MARLOWE LIMITED,RUS,Russia
T. J. INTERNATIONAL INC.,RUS,Russia
PALMER INTERNATIONAL GROUP LTD.,RUS,Russia
ORSETT TRADING LTD.,RUS,Russia
GREATE TRADE GROUP LTD.,RUS,Russia
LINNETT CO-OPERATION INC.,RUS,Russia
MIDWAY GROUP LTD.,RUS,Russia
TROY TRADING LIMITED,RUS,Russia
PURCELL LIMITED,RUS,Russia
JAMES TRADERS S.A.,RUS,Russia
UNDERWOOD S.A.,RUS,Russia
X-BAY CORPORATION,RUS,Russia
JESMOND INTERNATIONAL LTD.,RUS,Russia
QUARLEY TRADING LIMITED,RUS,Russia
QUAINTON INTERNATIONAL INC.,RUS,Russia
MALDEN CAPITAL INC.,RUS,Russia
MACON GROUP TRADING LIMITED,RUS,Russia
CROCKER TRADE LTD.,RUS,Russia
OPM MANAGEMENT LIMITED,RUS,Russia
TRUE CORP,RUS,Russia
ALLIANCE IMPEX GMBH,RUS,Russia
SPLITEL OVERSEAS INC.,RUS,Russia
MANHEIM TRADING S.A.,RUS,Russia
MARIETTA TRADING S.A.,RUS,Russia
CHIEFTAIN ENTERPRISES CORP.,RUS,Russia
TRANSEURASIAN COMMUNICATIONS CORPORATION (TEACOM),RUS,Russia
STRONG CORPORATION,RUS,Russia
WEDGE CORPORATION,RUS,Russia
ARTERIX INC.,RUS,Russia
OFFSHORE-EXPRESS CORP.,RUS,Russia
ILCHESTER INTERNATIONAL INC.,RUS,Russia
VALLEY INDUSTRIES LTD,RUS,Russia
ALCATEL MANAGEMENT LIMITED,RUS,Russia
STELTA CORPORATION,RUS,Russia
AQUALON GROUP S.A.,RUS,Russia
TSI MANAGEMENT LTD.,RUS,Russia
ISOLETTA WORLDWIDE S.A.,RUS,Russia
VARTY INC.,RUS,Russia
VICTORIA SERVICES LIMITED,RUS,Russia
ANGUS UNIVERSAL INC.,RUS,Russia
GLORIA TRADERS INC.,RUS,Russia
DISCOUNT CORPORATION,RUS,Russia
MITSUI SERVICES GROUP LTD.,RUS,Russia
SIMPSON TRADING LIMITED,RUS,Russia
FENCHURCH CONSTRUCTORS S.A.,RUS,Russia
BRAY MANAGEMENT CORPORATION,RUS,Russia
SOLAR INTERNATIONAL INC,RUS,Russia
LEGRAND CORPORATION,RUS,Russia
TRANSCONTINENTAL TRADE INC.,RUS,Russia
RICHTER BROTHERS LIMITED,RUS,Russia
QUINTOL ASSOCIATES S.A.,RUS,Russia
HELLAS GROUP INC.,RUS,Russia
ABB INTERNATIONAL LTD.,RUS,Russia
MASTER LINE INC.,RUS,Russia
LINKS TRADING CORP.,RUS,Russia
U.B. & F. CORP.,RUS,Russia
MADDEROM COMPANY LIMITED,RUS,Russia
WINDMILL LIMITED,RUS,Russia
LOTUS IMPEX LTD.,RUS,Russia
ALBERTON TRADING CORPORATED,RUS,Russia
DARSI INVESTMENTS LIMITED,RUS,Russia
STROBRIDGE CORPORATION,RUS,Russia
"IBERIKA, INC.",RUS,Russia
HANDELS FUNDS GMBH,RUS,Russia
NISPER INTERNATIONAL TRADING LIMITED,RUS,Russia
ROLF ENGINEERING GMBH,RUS,Russia
ACEROV TRADING CORP.,RUS,Russia
BARCON INVESTMENTS INC.,RUS,Russia
XEROTHERM INTERNATIONAL LTD.,RUS,Russia
BROADGATE INTERNATIONAL INC.,RUS,Russia
BROOK TRADERS INC.,RUS,Russia
AILISTER TRADERS S.A.,RUS,Russia
IHS CORPORATION,RUS,Russia
GLEN COMPANY LIMITED,RUS,Russia
ROBERTS UNION TRADING INC.,RUS,Russia
TELMER & SON LIMITED,RUS,Russia
ZOLOTNIK LIMITED,RUS,Russia
KOR GROUP LTD.,RUS,Russia
MEDIATION REAL ESTATE S.A.,RUS,Russia
ROUSSELLE SERVICES S.A.,RUS,Russia
PANDORA CONSULTING LTD.,RUS,Russia
ECOPLUS TRADE CORPORATION,RUS,Russia
PETROCOM INC.,RUS,Russia
CAPITOL INVESTMENT TRADING INC.,RUS,Russia
PROTOM EQUITIES LTD.,RUS,Russia
GLENBOING INC.,RUS,Russia
MAIKINS LIMITED,RUS,Russia
SABIA IMPEX S.A.,RUS,Russia
TENNON MANAGEMENT LTD.,RUS,Russia
FRANCO REAL ESTATE S.A.,RUS,Russia
MONTEVIDEO CAPITAL MANAGEMENT LIMITED,RUS,Russia
PARIFUND SERVICES S.A.,RUS,Russia
WOLF & COLLEAGUES COMMERCIAL PARTNERSHIP GMBH,RUS,Russia
ARISTON TRADERS GROUP S. A.,RUS,Russia
I.N. TRADING LIMITED,RUS,Russia
SOLTEC DEVELOPMENT LIMITED,RUS,Russia
ZINGER INTERNATIONAL GMBH,RUS,Russia
ATHENEUM HOLDINGS LIMITED,RUS,Russia
GUBAY GMBH,RUS,Russia
GREGORY PROMOTION S.A.,RUS,Russia
ENSOR INDUSTRIES LTD.,RUS,Russia
STABLE FIRM LIMITED,RUS,Russia
HERDMAN GRUPPE   GMBH,RUS,Russia
REAL SERVICES S.A.,RUS,Russia
TENBRY INVESTMENTS LTD.,RUS,Russia
RICKETTS INVESTBAY GMBH,RUS,Russia
METACOM INTERNATIONAL TRADE SERVICE LTD.,RUS,Russia
SAXON TRADING INCORPORATED,RUS,Russia
DENEL INVESTMENTS S. A.,RUS,Russia
CANNOCK TRADING INC.,RUS,Russia
WIDMER IMPEX GMBH,RUS,Russia
TRADE CRAFT CORPORATION,RUS,Russia
KUNSTWAREN GMBH,RUS,Russia
CANVIL MANAGEMENT LTD.,AZE,Azerbaijan
GREENDALE COMMODITIES S.A.,RUS,Russia
GOLDSTAR INTERNATIONAL LIMITED,AZE,Azerbaijan
ALBAY SYSTEMS GMBH,RUS,Russia
MICRA GMBH,RUS,Russia
HASELTINE GMBH,RUS,Russia
RTV AGENCY LTD.,RUS,Russia
KREISTADT GMBH,RUS,Russia
MARREN MANAGEMENT LTD.,RUS,Russia
CONGREVE GMBH,RUS,Russia
OREM GROUP S.A.,RUS,Russia
COMMERCIAL FUTURE INTERNATIONAL LTD.,RUS,Russia
ZWEIFEL IMPEX GMBH,RUS,Russia
ABACO IMPEX S.A.,RUS,Russia
"DAVIS ENTERPRISES, INC.",RUS,Russia
ADRIA HOLDINGS INC.,RUS,Russia
OBERHOF IMPEX GMBH,RUS,Russia
"""YOU'LL SEE"" LTD.",RUS,Russia
ELSON MANAGEMENT LTD.,RUS,Russia
FRISCH GMBH,RUS,Russia
"""VEGA-STAR""  INTERNATIONAL CORPORATION",RUS,Russia
KRON SHIPPING CO. LTD.,RUS,Russia
GIBSON SECURITIES CORPORATION,RUS,Russia
BURY TRADING LIMITED,RUS,Russia
TRANS EXPRESS LTD,RUS,Russia
DECISION DIRECT LTD.,RUS,Russia
CHASTAIN INVESTMENT CORPORATION,RUS,Russia
BRYSON TECHNOLOGIES COMPANY GLOBAL LTD.,RUS,Russia
ALCATEL MANAGEMENT INC.,RUS,Russia
P&P Services Ltd.,RUS,Russia
AFRICAN MERCANTILE LTD.,RUS,Russia
Globus World Corporation,KAZ,Kazakhstan
PLAZA IMPEX GMBH,RUS,Russia
JR Distribution Ltd,RUS,Russia
IMPERATIVE COMMERCIAL CORPORATION,RUS,Russia
FINSTOCK LTD.,RUS,Russia
NEWNATION COMMERCE LTD.,RUS,Russia
REALONT MANAGEMENT INC.,RUS,Russia
VENTURE INVESTMENTS CAPITAL LTD,RUS,Russia
KROGER SYSTEMS GROUP LTD.,RUS,Russia
Shennon Management Limited,RUS,Russia
Gaudencio Limited,RUS,Russia
INTER REGNUM LIMITED,RUS,Russia
ACCOLADE TECHNOLOGIES INC.,RUS,Russia
KREMORA PRODUCTIONS INC.,RUS,Russia
PROVAN COMSYSTEM LIMITED,RUS,Russia
RADLEY INVESTCOM LIMITED,RUS,Russia
CHESNEY LIMITED,RUS,Russia
